ItemName,RateN,Date,Month,Day,Year,AQty,Area,VoucherType,Total
Coconut Oil 1 Ltr,926.4,8/26/2023,8,26,2023,107,Greater Colombo,Credit Sales-Con,99124.8
Coconut Oil 1 Ltr,925.9,8/27/2023,8,27,2023,83,Greater Colombo,Credit Sales-Con,76849.7
Coconut Oil 1 Ltr,925.4,8/28/2023,8,28,2023,98,Greater Colombo,Credit Sales-Con,90689.2
Coconut Oil 1 Ltr,924.9,8/29/2023,8,29,2023,73,Greater Colombo,Credit Sales-Con,67517.7
Coconut Oil 1 Ltr,924.4,8/30/2023,8,30,2023,88,Greater Colombo,Credit Sales-Con,81347.2
Coconut Oil 1 Ltr,923.9,8/31/2023,8,31,2023,86,Greater Colombo,Credit Sales-Con,79455.4
Coconut Oil 1 Ltr,923.4,9/1/2023,9,1,2023,120,Greater Colombo,Credit Sales-Con,110808
Coconut Oil 1 Ltr,922.9,9/2/2023,9,2,2023,108,Greater Colombo,Credit Sales-Con,99673.2
Coconut Oil 1 Ltr,922.4,9/3/2023,9,3,2023,113,Greater Colombo,Credit Sales-Con,104231.2
Coconut Oil 1 Ltr,921.9,9/4/2023,9,4,2023,132,Greater Colombo,Credit Sales-Con,121690.8
Coconut Oil 1 Ltr,921.4,9/5/2023,9,5,2023,107,Greater Colombo,Credit Sales-Con,98589.8
Coconut Oil 1 Ltr,920.9,9/6/2023,9,6,2023,84,Greater Colombo,Credit Sales-Con,77355.6
Coconut Oil 1 Ltr,920.4,9/7/2023,9,7,2023,151,Greater Colombo,Credit Sales-Con,138980.4
Coconut Oil 1 Ltr,919.9,9/8/2023,9,8,2023,143,Greater Colombo,Credit Sales-Con,131545.7
Coconut Oil 1 Ltr,919.4,9/9/2023,9,9,2023,90,Greater Colombo,Credit Sales-Con,82746
Coconut Oil 1 Ltr,918.9,9/10/2023,9,10,2023,129,Greater Colombo,Credit Sales-Con,118538.1
Coconut Oil 1 Ltr,918.4,9/11/2023,9,11,2023,106,Greater Colombo,Credit Sales-Con,97350.4
Coconut Oil 1 Ltr,917.9,9/12/2023,9,12,2023,121,Greater Colombo,Credit Sales-Con,111065.9
Coconut Oil 1 Ltr,917.4,9/13/2023,9,13,2023,122,Greater Colombo,Credit Sales-Con,111922.8
Coconut Oil 1 Ltr,916.9,9/14/2023,9,14,2023,111,Greater Colombo,Credit Sales-Con,101775.9
Coconut Oil 1 Ltr,916.4,9/15/2023,9,15,2023,100,Greater Colombo,Credit Sales-Con,91640
Coconut Oil 1 Ltr,915.9,9/16/2023,9,16,2023,102,Greater Colombo,Credit Sales-Con,93421.8
Coconut Oil 1 Ltr,915.4,9/17/2023,9,17,2023,97,Greater Colombo,Credit Sales-Con,88793.8
Coconut Oil 1 Ltr,914.9,9/18/2023,9,18,2023,99,Greater Colombo,Credit Sales-Con,90575.1
Coconut Oil 1 Ltr,914.4,9/19/2023,9,19,2023,114,Greater Colombo,Credit Sales-Con,104241.6
Coconut Oil 1 Ltr,913.9,9/20/2023,9,20,2023,101,Greater Colombo,Credit Sales-Con,92303.9
Coconut Oil 1 Ltr,913.4,9/21/2023,9,21,2023,129,Greater Colombo,Credit Sales-Con,117828.6
Coconut Oil 1 Ltr,912.9,9/22/2023,9,22,2023,145,Greater Colombo,Credit Sales-Con,132370.5
Coconut Oil 1 Ltr,912.4,9/23/2023,9,23,2023,104,Greater Colombo,Credit Sales-Con,94889.6
Coconut Oil 1 Ltr,911.9,9/24/2023,9,24,2023,120,Greater Colombo,Credit Sales-Con,109428
Coconut Oil 1 Ltr,911.4,9/25/2023,9,25,2023,126,Greater Colombo,Credit Sales-Con,114836.4
Coconut Oil 1 Ltr,910.9,9/26/2023,9,26,2023,125,Greater Colombo,Credit Sales-Con,113862.5
Coconut Oil 1 Ltr,910.4,9/27/2023,9,27,2023,117,Greater Colombo,Credit Sales-Con,106516.8
Coconut Oil 1 Ltr,909.9,9/28/2023,9,28,2023,131,Greater Colombo,Credit Sales-Con,119196.9
Coconut Oil 1 Ltr,909.4,9/29/2023,9,29,2023,125,Greater Colombo,Credit Sales-Con,113675
Coconut Oil 1 Ltr,908.9,9/30/2023,9,30,2023,91,Greater Colombo,Credit Sales-Con,82709.9
Coconut Oil 1 Ltr,908.4,10/1/2023,10,1,2023,138,Greater Colombo,Credit Sales-Con,125359.2
Coconut Oil 1 Ltr,907.9,10/2/2023,10,2,2023,138,Greater Colombo,Credit Sales-Con,125290.2
Coconut Oil 1 Ltr,907.4,10/3/2023,10,3,2023,105,Greater Colombo,Credit Sales-Con,95277
Coconut Oil 1 Ltr,906.9,10/4/2023,10,4,2023,121,Greater Colombo,Credit Sales-Con,109734.9
Coconut Oil 1 Ltr,906.4,10/5/2023,10,5,2023,134,Greater Colombo,Credit Sales-Con,121457.6
Coconut Oil 1 Ltr,905.9,10/6/2023,10,6,2023,116,Greater Colombo,Credit Sales-Con,105084.4
Coconut Oil 1 Ltr,905.4,10/7/2023,10,7,2023,142,Greater Colombo,Credit Sales-Con,128566.8
Coconut Oil 1 Ltr,904.9,10/8/2023,10,8,2023,168,Greater Colombo,Credit Sales-Con,152023.2
Coconut Oil 1 Ltr,904.4,10/9/2023,10,9,2023,105,Greater Colombo,Credit Sales-Con,94962
Coconut Oil 1 Ltr,903.9,10/10/2023,10,10,2023,93,Greater Colombo,Credit Sales-Con,84062.7
Coconut Oil 1 Ltr,903.4,10/11/2023,10,11,2023,126,Greater Colombo,Credit Sales-Con,113828.4
Coconut Oil 1 Ltr,902.9,10/12/2023,10,12,2023,135,Greater Colombo,Credit Sales-Con,121891.5
Coconut Oil 1 Ltr,902.4,10/13/2023,10,13,2023,116,Greater Colombo,Credit Sales-Con,104678.4
Coconut Oil 1 Ltr,901.9,10/14/2023,10,14,2023,149,Greater Colombo,Credit Sales-Con,134383.1
Coconut Oil 1 Ltr,901.4,10/15/2023,10,15,2023,94,Greater Colombo,Credit Sales-Con,84731.6
Coconut Oil 1 Ltr,900.9,10/16/2023,10,16,2023,134,Greater Colombo,Credit Sales-Con,120720.6
Coconut Oil 1 Ltr,900.4,10/17/2023,10,17,2023,108,Greater Colombo,Credit Sales-Con,97243.2
Coconut Oil 1 Ltr,899.9,10/18/2023,10,18,2023,155,Greater Colombo,Credit Sales-Con,139484.5
Coconut Oil 1 Ltr,899.4,10/19/2023,10,19,2023,160,Greater Colombo,Credit Sales-Con,143904
Coconut Oil 1 Ltr,898.9,10/20/2023,10,20,2023,105,Greater Colombo,Credit Sales-Con,94384.5
Coconut Oil 1 Ltr,898.4,10/21/2023,10,21,2023,109,Greater Colombo,Credit Sales-Con,97925.6
Coconut Oil 1 Ltr,897.9,10/22/2023,10,22,2023,138,Greater Colombo,Credit Sales-Con,123910.2
Coconut Oil 1 Ltr,897.4,10/23/2023,10,23,2023,113,Greater Colombo,Credit Sales-Con,101406.2
Coconut Oil 1 Ltr,896.9,10/24/2023,10,24,2023,119,Greater Colombo,Credit Sales-Con,106731.1
Coconut Oil 1 Ltr,896.4,10/25/2023,10,25,2023,121,Greater Colombo,Credit Sales-Con,108464.4
Coconut Oil 1 Ltr,895.9,10/26/2023,10,26,2023,82,Greater Colombo,Credit Sales-Con,73463.8
Coconut Oil 1 Ltr,895.4,10/27/2023,10,27,2023,120,Greater Colombo,Credit Sales-Con,107448
Coconut Oil 1 Ltr,894.9,10/28/2023,10,28,2023,107,Greater Colombo,Credit Sales-Con,95754.3
Coconut Oil 1 Ltr,894.4,10/29/2023,10,29,2023,110,Greater Colombo,Credit Sales-Con,98384
Coconut Oil 1 Ltr,893.9,10/30/2023,10,30,2023,149,Greater Colombo,Credit Sales-Con,133191.1
Coconut Oil 1 Ltr,893.4,10/31/2023,10,31,2023,95,Greater Colombo,Credit Sales-Con,84873
Coconut Oil 1 Ltr,892.9,11/1/2023,11,1,2023,138,Greater Colombo,Credit Sales-Con,123220.2
Coconut Oil 1 Ltr,892.4,11/2/2023,11,2,2023,116,Greater Colombo,Credit Sales-Con,103518.4
Coconut Oil 1 Ltr,891.9,11/3/2023,11,3,2023,116,Greater Colombo,Credit Sales-Con,103460.4
Coconut Oil 1 Ltr,891.4,11/4/2023,11,4,2023,137,Greater Colombo,Credit Sales-Con,122121.8
Coconut Oil 1 Ltr,890.9,11/5/2023,11,5,2023,128,Greater Colombo,Credit Sales-Con,114035.2
Coconut Oil 1 Ltr,890.4,11/6/2023,11,6,2023,133,Greater Colombo,Credit Sales-Con,118423.2
Coconut Oil 1 Ltr,889.9,11/7/2023,11,7,2023,141,Greater Colombo,Credit Sales-Con,125475.9
Coconut Oil 1 Ltr,889.4,11/8/2023,11,8,2023,115,Greater Colombo,Credit Sales-Con,102281
Coconut Oil 1 Ltr,888.9,11/9/2023,11,9,2023,109,Greater Colombo,Credit Sales-Con,96890.1
Coconut Oil 1 Ltr,888.4,11/10/2023,11,10,2023,100,Greater Colombo,Credit Sales-Con,88840
Coconut Oil 1 Ltr,887.9,11/11/2023,11,11,2023,105,Greater Colombo,Credit Sales-Con,93229.5
Coconut Oil 1 Ltr,887.4,11/12/2023,11,12,2023,180,Greater Colombo,Credit Sales-Con,159732
Coconut Oil 1 Ltr,886.9,11/13/2023,11,13,2023,146,Greater Colombo,Credit Sales-Con,129487.4
Coconut Oil 1 Ltr,886.4,11/14/2023,11,14,2023,94,Greater Colombo,Credit Sales-Con,83321.6
Coconut Oil 1 Ltr,885.9,11/15/2023,11,15,2023,95,Greater Colombo,Credit Sales-Con,84160.5
Coconut Oil 1 Ltr,885.4,11/16/2023,11,16,2023,131,Greater Colombo,Credit Sales-Con,115987.4
Coconut Oil 1 Ltr,884.9,11/17/2023,11,17,2023,132,Greater Colombo,Credit Sales-Con,116806.8
Coconut Oil 1 Ltr,884.4,11/18/2023,11,18,2023,132,Greater Colombo,Credit Sales-Con,116740.8
Coconut Oil 1 Ltr,883.9,11/19/2023,11,19,2023,116,Greater Colombo,Credit Sales-Con,102532.4
Coconut Oil 1 Ltr,883.4,11/20/2023,11,20,2023,119,Greater Colombo,Credit Sales-Con,105124.6
Coconut Oil 1 Ltr,882.9,11/21/2023,11,21,2023,128,Greater Colombo,Credit Sales-Con,113011.2
Coconut Oil 1 Ltr,882.4,11/22/2023,11,22,2023,123,Greater Colombo,Credit Sales-Con,108535.2
Coconut Oil 1 Ltr,881.9,11/23/2023,11,23,2023,77,Greater Colombo,Credit Sales-Con,67906.3
Coconut Oil 1 Ltr,881.4,11/24/2023,11,24,2023,117,Greater Colombo,Credit Sales-Con,103123.8
Coconut Oil 1 Ltr,880.9,11/25/2023,11,25,2023,104,Greater Colombo,Credit Sales-Con,91613.6
Coconut Oil 1 Ltr,880.4,11/26/2023,11,26,2023,125,Greater Colombo,Credit Sales-Con,110050
Coconut Oil 1 Ltr,879.9,11/27/2023,11,27,2023,181,Greater Colombo,Credit Sales-Con,159261.9
Coconut Oil 1 Ltr,879.4,11/28/2023,11,28,2023,129,Greater Colombo,Credit Sales-Con,113442.6
Coconut Oil 1 Ltr,878.9,11/29/2023,11,29,2023,115,Greater Colombo,Credit Sales-Con,101073.5
Coconut Oil 1 Ltr,878.4,11/30/2023,11,30,2023,140,Greater Colombo,Credit Sales-Con,122976
Coconut Oil 1 Ltr,877.9,12/1/2023,12,1,2023,200,Greater Colombo,Credit Sales-Con,175580
Coconut Oil 1 Ltr,877.4,12/2/2023,12,2,2023,198,Greater Colombo,Credit Sales-Con,173725.2
Coconut Oil 1 Ltr,876.9,12/3/2023,12,3,2023,200,Greater Colombo,Credit Sales-Con,175380
Coconut Oil 1 Ltr,876.4,12/4/2023,12,4,2023,200,Greater Colombo,Credit Sales-Con,175280
Coconut Oil 1 Ltr,875.9,12/5/2023,12,5,2023,152,Greater Colombo,Credit Sales-Con,133136.8
Coconut Oil 1 Ltr,875.4,12/6/2023,12,6,2023,200,Greater Colombo,Credit Sales-Con,175080
Coconut Oil 1 Ltr,874.9,12/7/2023,12,7,2023,158,Greater Colombo,Credit Sales-Con,138234.2
Coconut Oil 1 Ltr,874.4,12/8/2023,12,8,2023,200,Greater Colombo,Credit Sales-Con,174880
Coconut Oil 1 Ltr,873.9,12/9/2023,12,9,2023,158,Greater Colombo,Credit Sales-Con,138076.2
Coconut Oil 1 Ltr,873.4,12/10/2023,12,10,2023,173,Greater Colombo,Credit Sales-Con,151098.2
Coconut Oil 1 Ltr,872.9,12/11/2023,12,11,2023,177,Greater Colombo,Credit Sales-Con,154503.3
Coconut Oil 1 Ltr,872.4,12/12/2023,12,12,2023,200,Greater Colombo,Credit Sales-Con,174480
Coconut Oil 1 Ltr,871.9,12/13/2023,12,13,2023,200,Greater Colombo,Credit Sales-Con,174380
Coconut Oil 1 Ltr,871.4,12/14/2023,12,14,2023,148,Greater Colombo,Credit Sales-Con,128967.2
Coconut Oil 1 Ltr,870.9,12/15/2023,12,15,2023,187,Greater Colombo,Credit Sales-Con,162858.3
Coconut Oil 1 Ltr,870.4,12/16/2023,12,16,2023,164,Greater Colombo,Credit Sales-Con,142745.6
Coconut Oil 1 Ltr,869.9,12/17/2023,12,17,2023,148,Greater Colombo,Credit Sales-Con,128745.2
Coconut Oil 1 Ltr,869.4,12/18/2023,12,18,2023,179,Greater Colombo,Credit Sales-Con,155622.6
Coconut Oil 1 Ltr,868.9,12/19/2023,12,19,2023,176,Greater Colombo,Credit Sales-Con,152926.4
Coconut Oil 1 Ltr,868.4,12/20/2023,12,20,2023,200,Greater Colombo,Credit Sales-Con,173680
Coconut Oil 1 Ltr,867.9,12/21/2023,12,21,2023,198,Greater Colombo,Credit Sales-Con,171844.2
Coconut Oil 1 Ltr,867.4,12/22/2023,12,22,2023,144,Greater Colombo,Credit Sales-Con,124905.6
Coconut Oil 1 Ltr,866.9,12/23/2023,12,23,2023,169,Greater Colombo,Credit Sales-Con,146506.1
Coconut Oil 1 Ltr,866.4,12/24/2023,12,24,2023,200,Greater Colombo,Credit Sales-Con,173280
Coconut Oil 1 Ltr,865.9,12/25/2023,12,25,2023,200,Greater Colombo,Credit Sales-Con,173180
Coconut Oil 1 Ltr,865.4,12/26/2023,12,26,2023,138,Greater Colombo,Credit Sales-Con,119425.2
Coconut Oil 1 Ltr,864.9,12/27/2023,12,27,2023,129,Greater Colombo,Credit Sales-Con,111572.1
Coconut Oil 1 Ltr,864.4,12/28/2023,12,28,2023,200,Greater Colombo,Credit Sales-Con,172880
Coconut Oil 1 Ltr,863.9,12/29/2023,12,29,2023,197,Greater Colombo,Credit Sales-Con,170188.3
Coconut Oil 1 Ltr,863.4,12/30/2023,12,30,2023,159,Greater Colombo,Credit Sales-Con,137280.6
Coconut Oil 1 Ltr,862.9,12/31/2023,12,31,2023,200,Greater Colombo,Credit Sales-Con,172580
Coconut Oil 1 Ltr,862.4,1/1/2024,1,1,2024,55,Greater Colombo,Credit Sales-Con,47432
Coconut Oil 1 Ltr,861.9,1/2/2024,1,2,2024,97,Greater Colombo,Credit Sales-Con,83604.3
Coconut Oil 1 Ltr,861.4,1/3/2024,1,3,2024,102,Greater Colombo,Credit Sales-Con,87862.8
Coconut Oil 1 Ltr,860.9,1/4/2024,1,4,2024,112,Greater Colombo,Credit Sales-Con,96420.8
Coconut Oil 1 Ltr,860.4,1/5/2024,1,5,2024,81,Greater Colombo,Credit Sales-Con,69692.4
Coconut Oil 1 Ltr,859.9,1/6/2024,1,6,2024,98,Greater Colombo,Credit Sales-Con,84270.2
Coconut Oil 1 Ltr,859.4,1/7/2024,1,7,2024,82,Greater Colombo,Credit Sales-Con,70470.8
Coconut Oil 1 Ltr,858.9,1/8/2024,1,8,2024,101,Greater Colombo,Credit Sales-Con,86748.9
Coconut Oil 1 Ltr,858.4,1/9/2024,1,9,2024,83,Greater Colombo,Credit Sales-Con,71247.2
Coconut Oil 1 Ltr,857.9,1/10/2024,1,10,2024,90,Greater Colombo,Credit Sales-Con,77211
Coconut Oil 1 Ltr,857.4,1/11/2024,1,11,2024,81,Greater Colombo,Credit Sales-Con,69449.4
Coconut Oil 1 Ltr,856.9,1/12/2024,1,12,2024,107,Greater Colombo,Credit Sales-Con,91688.3
Coconut Oil 1 Ltr,856.4,1/13/2024,1,13,2024,111,Greater Colombo,Credit Sales-Con,95060.4
Coconut Oil 1 Ltr,855.9,1/14/2024,1,14,2024,93,Greater Colombo,Credit Sales-Con,79598.7
Coconut Oil 1 Ltr,855.4,1/15/2024,1,15,2024,98,Greater Colombo,Credit Sales-Con,83829.2
Coconut Oil 1 Ltr,854.9,1/16/2024,1,16,2024,74,Greater Colombo,Credit Sales-Con,63262.6
Coconut Oil 1 Ltr,854.4,1/17/2024,1,17,2024,92,Greater Colombo,Credit Sales-Con,78604.8
Coconut Oil 1 Ltr,853.9,1/18/2024,1,18,2024,96,Greater Colombo,Credit Sales-Con,81974.4
Coconut Oil 1 Ltr,853.4,1/19/2024,1,19,2024,139,Greater Colombo,Credit Sales-Con,118622.6
Coconut Oil 1 Ltr,852.9,1/20/2024,1,20,2024,79,Greater Colombo,Credit Sales-Con,67379.1
Coconut Oil 1 Ltr,852.4,1/21/2024,1,21,2024,120,Greater Colombo,Credit Sales-Con,102288
Coconut Oil 1 Ltr,851.9,1/22/2024,1,22,2024,113,Greater Colombo,Credit Sales-Con,96264.7
Coconut Oil 1 Ltr,851.4,1/23/2024,1,23,2024,101,Greater Colombo,Credit Sales-Con,85991.4
Coconut Oil 1 Ltr,850.9,1/24/2024,1,24,2024,125,Greater Colombo,Credit Sales-Con,106362.5
Coconut Oil 1 Ltr,850.4,1/25/2024,1,25,2024,103,Greater Colombo,Credit Sales-Con,87591.2
Coconut Oil 1 Ltr,849.9,1/26/2024,1,26,2024,103,Greater Colombo,Credit Sales-Con,87539.7
Coconut Oil 1 Ltr,849.4,1/27/2024,1,27,2024,96,Greater Colombo,Credit Sales-Con,81542.4
Coconut Oil 1 Ltr,848.9,1/28/2024,1,28,2024,116,Greater Colombo,Credit Sales-Con,98472.4
Coconut Oil 1 Ltr,848.4,1/29/2024,1,29,2024,114,Greater Colombo,Credit Sales-Con,96717.6
Coconut Oil 1 Ltr,847.9,1/30/2024,1,30,2024,87,Greater Colombo,Credit Sales-Con,73767.3
Coconut Oil 1 Ltr,847.4,1/31/2024,1,31,2024,76,Greater Colombo,Credit Sales-Con,64402.4
Coconut Oil 1 Ltr,846.9,2/1/2024,2,1,2024,124,Greater Colombo,Credit Sales-Con,105015.6
Coconut Oil 1 Ltr,846.4,2/2/2024,2,2,2024,112,Greater Colombo,Credit Sales-Con,94796.8
Coconut Oil 1 Ltr,845.9,2/3/2024,2,3,2024,126,Greater Colombo,Credit Sales-Con,106583.4
Coconut Oil 1 Ltr,845.4,2/4/2024,2,4,2024,152,Greater Colombo,Credit Sales-Con,128500.8
Coconut Oil 1 Ltr,844.9,2/5/2024,2,5,2024,118,Greater Colombo,Credit Sales-Con,99698.2
Coconut Oil 1 Ltr,844.4,2/6/2024,2,6,2024,127,Greater Colombo,Credit Sales-Con,107238.8
Coconut Oil 1 Ltr,843.9,2/7/2024,2,7,2024,129,Greater Colombo,Credit Sales-Con,108863.1
Coconut Oil 1 Ltr,843.4,2/8/2024,2,8,2024,145,Greater Colombo,Credit Sales-Con,122293
Coconut Oil 1 Ltr,842.9,2/9/2024,2,9,2024,83,Greater Colombo,Credit Sales-Con,69960.7
Coconut Oil 1 Ltr,842.4,2/10/2024,2,10,2024,115,Greater Colombo,Credit Sales-Con,96876
Coconut Oil 1 Ltr,841.9,2/11/2024,2,11,2024,132,Greater Colombo,Credit Sales-Con,111130.8
Coconut Oil 1 Ltr,841.4,2/12/2024,2,12,2024,152,Greater Colombo,Credit Sales-Con,127892.8
Coconut Oil 1 Ltr,840.9,2/13/2024,2,13,2024,118,Greater Colombo,Credit Sales-Con,99226.2
Coconut Oil 1 Ltr,840.4,2/14/2024,2,14,2024,90,Greater Colombo,Credit Sales-Con,75636
Coconut Oil 1 Ltr,839.9,2/15/2024,2,15,2024,140,Greater Colombo,Credit Sales-Con,117586
Coconut Oil 1 Ltr,839.4,2/16/2024,2,16,2024,115,Greater Colombo,Credit Sales-Con,96531
Coconut Oil 1 Ltr,838.9,2/17/2024,2,17,2024,104,Greater Colombo,Credit Sales-Con,87245.6
Coconut Oil 1 Ltr,838.4,2/18/2024,2,18,2024,115,Greater Colombo,Credit Sales-Con,96416
Coconut Oil 1 Ltr,837.9,2/19/2024,2,19,2024,124,Greater Colombo,Credit Sales-Con,103899.6
Coconut Oil 1 Ltr,837.4,2/20/2024,2,20,2024,115,Greater Colombo,Credit Sales-Con,96301
Coconut Oil 1 Ltr,836.9,2/21/2024,2,21,2024,83,Greater Colombo,Credit Sales-Con,69462.7
Coconut Oil 1 Ltr,836.4,2/22/2024,2,22,2024,146,Greater Colombo,Credit Sales-Con,122114.4
Coconut Oil 1 Ltr,835.9,2/23/2024,2,23,2024,153,Greater Colombo,Credit Sales-Con,127892.7
Coconut Oil 1 Ltr,835.4,2/24/2024,2,24,2024,141,Greater Colombo,Credit Sales-Con,117791.4
Coconut Oil 1 Ltr,834.9,2/25/2024,2,25,2024,105,Greater Colombo,Credit Sales-Con,87664.5
Coconut Oil 1 Ltr,834.4,2/26/2024,2,26,2024,124,Greater Colombo,Credit Sales-Con,103465.6
Coconut Oil 1 Ltr,833.9,2/27/2024,2,27,2024,127,Greater Colombo,Credit Sales-Con,105905.3
Coconut Oil 1 Ltr,833.4,2/28/2024,2,28,2024,140,Greater Colombo,Credit Sales-Con,116676
Coconut Oil 1 Ltr,832.9,2/29/2024,2,29,2024,141,Greater Colombo,Credit Sales-Con,117438.9
Coconut Oil 1 Ltr,832.4,3/1/2024,3,1,2024,112,Greater Colombo,Credit Sales-Con,93228.8
Coconut Oil 1 Ltr,831.9,3/2/2024,3,2,2024,128,Greater Colombo,Credit Sales-Con,106483.2
Coconut Oil 1 Ltr,831.4,3/3/2024,3,3,2024,136,Greater Colombo,Credit Sales-Con,113070.4
Coconut Oil 1 Ltr,830.9,3/4/2024,3,4,2024,156,Greater Colombo,Credit Sales-Con,129620.4
Coconut Oil 1 Ltr,830.4,3/5/2024,3,5,2024,140,Greater Colombo,Credit Sales-Con,116256
Coconut Oil 1 Ltr,829.9,3/6/2024,3,6,2024,142,Greater Colombo,Credit Sales-Con,117845.8
Coconut Oil 1 Ltr,829.4,3/7/2024,3,7,2024,128,Greater Colombo,Credit Sales-Con,106163.2
Coconut Oil 1 Ltr,828.9,3/8/2024,3,8,2024,155,Greater Colombo,Credit Sales-Con,128479.5
Coconut Oil 1 Ltr,828.4,3/9/2024,3,9,2024,135,Greater Colombo,Credit Sales-Con,111834
Coconut Oil 1 Ltr,827.9,3/10/2024,3,10,2024,109,Greater Colombo,Credit Sales-Con,90241.1
Coconut Oil 1 Ltr,827.4,3/11/2024,3,11,2024,154,Greater Colombo,Credit Sales-Con,127419.6
Coconut Oil 1 Ltr,826.9,3/12/2024,3,12,2024,140,Greater Colombo,Credit Sales-Con,115766
Coconut Oil 1 Ltr,826.4,3/13/2024,3,13,2024,118,Greater Colombo,Credit Sales-Con,97515.2
Coconut Oil 1 Ltr,825.9,3/14/2024,3,14,2024,117,Greater Colombo,Credit Sales-Con,96630.3
Coconut Oil 1 Ltr,825.4,3/15/2024,3,15,2024,132,Greater Colombo,Credit Sales-Con,108952.8
Coconut Oil 1 Ltr,824.9,3/16/2024,3,16,2024,136,Greater Colombo,Credit Sales-Con,112186.4
Coconut Oil 1 Ltr,824.4,3/17/2024,3,17,2024,130,Greater Colombo,Credit Sales-Con,107172
Coconut Oil 1 Ltr,823.9,3/18/2024,3,18,2024,133,Greater Colombo,Credit Sales-Con,109578.7
Coconut Oil 1 Ltr,823.4,3/19/2024,3,19,2024,160,Greater Colombo,Credit Sales-Con,131744
Coconut Oil 1 Ltr,822.9,3/20/2024,3,20,2024,148,Greater Colombo,Credit Sales-Con,121789.2
Coconut Oil 1 Ltr,822.4,3/21/2024,3,21,2024,130,Greater Colombo,Credit Sales-Con,106912
Coconut Oil 1 Ltr,821.9,3/22/2024,3,22,2024,145,Greater Colombo,Credit Sales-Con,119175.5
Coconut Oil 1 Ltr,821.4,3/23/2024,3,23,2024,106,Greater Colombo,Credit Sales-Con,87068.4
Coconut Oil 1 Ltr,820.9,3/24/2024,3,24,2024,134,Greater Colombo,Credit Sales-Con,110000.6
Coconut Oil 1 Ltr,820.4,3/25/2024,3,25,2024,163,Greater Colombo,Credit Sales-Con,133725.2
Coconut Oil 1 Ltr,819.9,3/26/2024,3,26,2024,122,Greater Colombo,Credit Sales-Con,100027.8
Coconut Oil 1 Ltr,819.4,3/27/2024,3,27,2024,109,Greater Colombo,Credit Sales-Con,89314.6
Coconut Oil 1 Ltr,818.9,3/28/2024,3,28,2024,113,Greater Colombo,Credit Sales-Con,92535.7
Coconut Oil 1 Ltr,818.4,3/29/2024,3,29,2024,105,Greater Colombo,Credit Sales-Con,85932
Coconut Oil 1 Ltr,817.9,3/30/2024,3,30,2024,111,Greater Colombo,Credit Sales-Con,90786.9
Coconut Oil 1 Ltr,817.4,3/31/2024,3,31,2024,119,Greater Colombo,Credit Sales-Con,97270.6
Coconut Oil 1 Ltr,816.9,4/1/2024,4,1,2024,142,Greater Colombo,Credit Sales-Con,115999.8
Coconut Oil 1 Ltr,816.4,4/2/2024,4,2,2024,184,Greater Colombo,Credit Sales-Con,150217.6
Coconut Oil 1 Ltr,815.9,4/3/2024,4,3,2024,200,Greater Colombo,Credit Sales-Con,163180
Coconut Oil 1 Ltr,815.4,4/4/2024,4,4,2024,157,Greater Colombo,Credit Sales-Con,128017.8
Coconut Oil 1 Ltr,814.9,4/5/2024,4,5,2024,200,Greater Colombo,Credit Sales-Con,162980
Coconut Oil 1 Ltr,814.4,4/6/2024,4,6,2024,199,Greater Colombo,Credit Sales-Con,162065.6
Coconut Oil 1 Ltr,813.9,4/7/2024,4,7,2024,200,Greater Colombo,Credit Sales-Con,162780
Coconut Oil 1 Ltr,813.4,4/8/2024,4,8,2024,164,Greater Colombo,Credit Sales-Con,133397.6
Coconut Oil 1 Ltr,812.9,4/9/2024,4,9,2024,200,Greater Colombo,Credit Sales-Con,162580
Coconut Oil 1 Ltr,812.4,4/10/2024,4,10,2024,151,Greater Colombo,Credit Sales-Con,122672.4
Coconut Oil 1 Ltr,811.9,4/11/2024,4,11,2024,200,Greater Colombo,Credit Sales-Con,162380
Coconut Oil 1 Ltr,811.4,4/12/2024,4,12,2024,189,Greater Colombo,Credit Sales-Con,153354.6
Coconut Oil 1 Ltr,810.9,4/13/2024,4,13,2024,200,Greater Colombo,Credit Sales-Con,162180
Coconut Oil 1 Ltr,810.4,4/14/2024,4,14,2024,148,Greater Colombo,Credit Sales-Con,119939.2
Coconut Oil 1 Ltr,809.9,4/15/2024,4,15,2024,157,Greater Colombo,Credit Sales-Con,127154.3
Coconut Oil 1 Ltr,809.4,4/16/2024,4,16,2024,200,Greater Colombo,Credit Sales-Con,161880
Coconut Oil 1 Ltr,808.9,4/17/2024,4,17,2024,155,Greater Colombo,Credit Sales-Con,125379.5
Coconut Oil 1 Ltr,808.4,4/18/2024,4,18,2024,198,Greater Colombo,Credit Sales-Con,160063.2
Coconut Oil 1 Ltr,807.9,4/19/2024,4,19,2024,143,Greater Colombo,Credit Sales-Con,115529.7
Coconut Oil 1 Ltr,807.4,4/20/2024,4,20,2024,200,Greater Colombo,Credit Sales-Con,161480
Coconut Oil 1 Ltr,806.9,4/21/2024,4,21,2024,147,Greater Colombo,Credit Sales-Con,118614.3
Coconut Oil 1 Ltr,806.4,4/22/2024,4,22,2024,200,Greater Colombo,Credit Sales-Con,161280
Coconut Oil 1 Ltr,805.9,4/23/2024,4,23,2024,200,Greater Colombo,Credit Sales-Con,161180
